,Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
239,239,0 days 01:08:00.336000,STR,18,0 days 00:01:30.190000,7,1,,,18.118,38.264,33.808,0 days 01:06:48.334000,0 days 01:07:26.598000,0 days 01:08:00.406000,290,290,210,318,false,MEDIUM,8,false,Aston Martin,0 days 01:06:30.146000,2024-12-08 13:13:17.363,1,10,false,,false,true,90.19,90.19
240,240,0 days 01:09:30.803000,STR,18,0 days 00:01:30.467000,8,1,,,18.1,38.826,33.541,0 days 01:08:18.506000,0 days 01:08:57.332000,0 days 01:09:30.873000,288,291,210,301,false,MEDIUM,9,false,Aston Martin,0 days 01:08:00.336000,2024-12-08 13:14:47.553,1,10,false,,false,true,90.467,90.467
241,241,0 days 01:11:01.308000,STR,18,0 days 00:01:30.505000,9,1,,,18.058,38.929,33.518,0 days 01:09:48.931000,0 days 01:10:27.860000,0 days 01:11:01.378000,284,294,210,300,false,MEDIUM,10,false,Aston Martin,0 days 01:09:30.803000,2024-12-08 13:16:18.020,1,10,true,TRACK LIMITS AT TURN 1 LAP 9 ,false,true,90.505,90.505
242,242,0 days 01:12:32.144000,STR,18,0 days 00:01:30.836000,10,1,,,18.124,39.027,33.685,0 days 01:11:19.502000,0 days 01:11:58.529000,0 days 01:12:32.214000,282,290,211,298,false,MEDIUM,11,false,Aston Martin,0 days 01:11:01.308000,2024-12-08 13:17:48.525,1,10,false,,false,true,90.836,90.836
243,243,0 days 01:14:04.998000,STR,18,0 days 00:01:32.854000,11,1,,0 days 01:14:03.985000,18.134,39.091,35.629,0 days 01:12:50.348000,0 days 01:13:29.439000,0 days 01:14:05.068000,284,289,,298,false,MEDIUM,12,false,Aston Martin,0 days 01:12:32.144000,2024-12-08 13:19:19.361,1,11,false,,false,false,92.854,92.854
244,244,0 days 01:15:56.683000,STR,18,0 days 00:01:51.685000,12,2,0 days 01:14:27.250000,,39.603,38.922,33.16,0 days 01:14:44.671000,0 days 01:15:23.593000,0 days 01:15:56.753000,287,279,213,292,false,HARD,2,false,Aston Martin,0 days 01:14:04.998000,2024-12-08 13:20:52.215,1,16,false,,false,false,111.685,111.685
245,245,0 days 01:17:26.563000,STR,18,0 days 00:01:29.880000,13,2,,,17.852,38.765,33.263,0 days 01:16:14.605000,0 days 01:16:53.370000,0 days 01:17:26.633000,,281,212,295,false,HARD,3,false,Aston Martin,0 days 01:15:56.683000,2024-12-08 13:22:43.900,1,13,false,,false,true,89.88,89.88
246,246,0 days 01:18:57.107000,STR,18,0 days 00:01:30.544000,14,2,,,17.905,38.682,33.957,0 days 01:17:44.538000,0 days 01:18:23.220000,0 days 01:18:57.177000,290,276,212,298,false,HARD,4,false,Aston Martin,0 days 01:17:26.563000,2024-12-08 13:24:13.780,1,14,false,,false,true,90.544,90.544
247,247,0 days 01:20:27.070000,STR,18,0 days 00:01:29.963000,15,2,,,17.991,38.271,33.701,0 days 01:19:15.168000,0 days 01:19:53.439000,0 days 01:20:27.140000,289,303,212,306,false,HARD,5,false,Aston Martin,0 days 01:18:57.107000,2024-12-08 13:25:44.324,1,14,true,TRACK LIMITS AT TURN 1 LAP 15 ,false,true,89.963,89.963
248,248,0 days 01:21:57.102000,STR,18,0 days 00:01:30.032000,16,2,,,18.001,38.279,33.752,0 days 01:20:45.141000,0 days 01:21:23.420000,0 days 01:21:57.172000,286,286,210,316,false,HARD,6,false,Aston Martin,0 days 01:20:27.070000,2024-12-08 13:27:14.287,1,14,true,TRACK LIMITS AT TURN 1 LAP 16 ,false,true,90.032,90.03200000000001
249,249,0 days 01:23:26.874000,STR,18,0 days 00:01:29.772000,17,2,,,17.95,38.129,33.693,0 days 01:22:15.122000,0 days 01:22:53.251000,0 days 01:23:26.944000,290,308,210,308,false,HARD,7,false,Aston Martin,0 days 01:21:57.102000,2024-12-08 13:28:44.319,1,14,false,,false,true,89.772,89.77199999999999
250,250,0 days 01:24:56.618000,STR,18,0 days 00:01:29.744000,18,2,,,17.996,38.137,33.611,0 days 01:23:44.940000,0 days 01:24:23.077000,0 days 01:24:56.688000,286,313,211,319,false,HARD,8,false,Aston Martin,0 days 01:23:26.874000,2024-12-08 13:30:14.091,1,14,false,,false,true,89.744,89.744
251,251,0 days 01:26:26.692000,STR,18,0 days 00:01:30.074000,19,2,,,18.043,38.219,33.812,0 days 01:25:14.731000,0 days 01:25:52.950000,0 days 01:26:26.762000,,305,210,319,false,HARD,9,false,Aston Martin,0 days 01:24:56.618000,2024-12-08 13:31:43.835,1,14,false,,false,true,90.074,90.074
252,252,0 days 01:27:57.067000,STR,18,0 days 00:01:30.375000,20,2,,,18.031,38.334,34.01,0 days 01:26:44.793000,0 days 01:27:23.127000,0 days 01:27:57.137000,293,304,210,320,false,HARD,10,false,Aston Martin,0 days 01:26:26.692000,2024-12-08 13:33:13.909,1,14,false,,false,true,90.375,90.375
253,253,0 days 01:29:27.415000,STR,18,0 days 00:01:30.348000,21,2,,,17.999,38.824,33.525,0 days 01:28:15.136000,0 days 01:28:53.960000,0 days 01:29:27.485000,285,293,211,300,false,HARD,11,false,Aston Martin,0 days 01:27:57.067000,2024-12-08 13:34:44.284,1,14,false,,false,true,90.348,90.34799999999998
254,254,0 days 01:30:57.791000,STR,18,0 days 00:01:30.376000,22,2,,,17.987,38.815,33.574,0 days 01:29:45.472000,0 days 01:30:24.287000,0 days 01:30:57.861000,290,291,212,303,false,HARD,12,false,Aston Martin,0 days 01:29:27.415000,2024-12-08 13:36:14.632,1,14,false,,false,true,90.376,90.376
255,255,0 days 01:32:28.088000,STR,18,0 days 00:01:30.297000,23,2,,,18.006,38.853,33.438,0 days 01:31:15.867000,0 days 01:31:54.720000,0 days 01:32:28.158000,286,292,209,302,false,HARD,13,false,Aston Martin,0 days 01:30:57.791000,2024-12-08 13:37:45.008,1,12,false,,false,true,90.297,90.297
256,256,0 days 01:33:58.513000,STR,18,0 days 00:01:30.425000,24,2,,,18.036,38.82,33.569,0 days 01:32:46.194000,0 days 01:33:25.014000,0 days 01:33:58.583000,291,287,210,298,false,HARD,14,false,Aston Martin,0 days 01:32:28.088000,2024-12-08 13:39:15.305,1,11,false,,false,true,90.425,90.425
257,257,0 days 01:35:28.753000,STR,18,0 days 00:01:30.240000,25,2,,,18.051,38.787,33.402,0 days 01:34:16.634000,0 days 01:34:55.421000,0 days 01:35:28.823000,289,288,211,312,false,HARD,15,false,Aston Martin,0 days 01:33:58.513000,2024-12-08 13:40:45.730,1,11,false,,false,true,90.24,90.24
258,258,0 days 01:36:58.938000,STR,18,0 days 00:01:30.185000,26,2,,,17.968,38.962,33.255,0 days 01:35:46.791000,0 days 01:36:25.753000,0 days 01:36:59.008000,284,283,211,309,false,HARD,16,false,Aston Martin,0 days 01:35:28.753000,2024-12-08 13:42:15.970,1,11,false,,false,true,90.185,90.185
259,259,0 days 01:38:29.101000,STR,18,0 days 00:01:30.163000,27,2,,,17.999,38.91,33.254,0 days 01:37:17.007000,0 days 01:37:55.917000,0 days 01:38:29.171000,283,288,211,298,false,HARD,17,false,Aston Martin,0 days 01:36:58.938000,2024-12-08 13:43:46.155,1,11,false,,false,true,90.163,90.16299999999998
260,260,0 days 01:39:59.421000,STR,18,0 days 00:01:30.320000,28,2,,,17.999,38.859,33.462,,0 days 01:39:26.029000,0 days 01:39:59.491000,291,289,212,297,false,HARD,18,false,Aston Martin,0 days 01:38:29.101000,2024-12-08 13:45:16.318,1,11,false,,false,true,90.32,90.32
261,261,0 days 01:41:29.583000,STR,18,0 days 00:01:30.162000,29,2,,,17.958,38.869,33.335,0 days 01:40:17.449000,0 days 01:40:56.318000,0 days 01:41:29.653000,285,292,211,301,false,HARD,19,false,Aston Martin,0 days 01:39:59.421000,2024-12-08 13:46:46.638,1,11,false,,false,true,90.162,90.162
262,262,0 days 01:42:59.713000,STR,18,0 days 00:01:30.130000,30,2,,,17.959,38.796,33.375,0 days 01:41:47.612000,0 days 01:42:26.408000,0 days 01:42:59.783000,287,291,211,301,false,HARD,20,false,Aston Martin,0 days 01:41:29.583000,2024-12-08 13:48:16.800,12,10,false,,false,true,90.13,90.13
263,263,0 days 01:44:30.409000,STR,18,0 days 00:01:30.696000,31,2,,,17.944,38.801,33.951,0 days 01:43:17.727000,0 days 01:43:56.528000,0 days 01:44:30.479000,286,302,209,296,false,HARD,21,false,Aston Martin,0 days 01:42:59.713000,2024-12-08 13:49:46.930,1,11,false,,false,true,90.696,90.696
264,264,0 days 01:46:02.637000,STR,18,0 days 00:01:32.228000,32,2,,0 days 01:46:01.618000,18.014,38.791,35.423,0 days 01:44:48.493000,0 days 01:45:27.284000,0 days 01:46:02.707000,,294,,303,false,HARD,22,false,Aston Martin,0 days 01:44:30.409000,2024-12-08 13:51:17.626,1,12,false,,false,false,92.228,92.228
265,265,0 days 01:47:52.684000,STR,18,0 days 00:01:50.047000,33,3,0 days 01:46:23.628000,,38.245,38.619,33.183,0 days 01:46:40.952000,0 days 01:47:19.571000,0 days 01:47:52.754000,291,286,216,296,false,HARD,1,false,Aston Martin,0 days 01:46:02.637000,2024-12-08 13:52:49.854,1,14,false,,false,false,110.047,110.047
266,266,0 days 01:49:22.273000,STR,18,0 days 00:01:29.589000,34,3,,,17.98,38.4,33.209,0 days 01:48:10.734000,0 days 01:48:49.134000,0 days 01:49:22.343000,284,290,213,300,true,HARD,2,false,Aston Martin,0 days 01:47:52.684000,2024-12-08 13:54:39.901,1,14,false,,false,true,89.589,89.589
267,267,0 days 01:50:51.671000,STR,18,0 days 00:01:29.398000,35,3,,,17.981,38.333,33.084,0 days 01:49:40.324000,0 days 01:50:18.657000,0 days 01:50:51.741000,290,293,215,302,true,HARD,3,false,Aston Martin,0 days 01:49:22.273000,2024-12-08 13:56:09.490,1,14,false,,false,true,89.398,89.398
268,268,0 days 01:52:20.524000,STR,18,0 days 00:01:28.853000,36,3,,,17.9,38.113,32.84,0 days 01:51:09.641000,0 days 01:51:47.754000,0 days 01:52:20.594000,284,296,214,305,true,HARD,4,false,Aston Martin,0 days 01:50:51.671000,2024-12-08 13:57:38.888,1,14,false,,false,true,88.853,88.85300000000001
269,269,0 days 01:53:49.322000,STR,18,0 days 00:01:28.798000,37,3,,,17.774,38.282,32.742,0 days 01:52:38.368000,0 days 01:53:16.650000,0 days 01:53:49.392000,292,293,215,301,true,HARD,5,false,Aston Martin,0 days 01:52:20.524000,2024-12-08 13:59:07.741,1,14,false,,false,true,88.798,88.798
270,270,0 days 01:55:19.199000,STR,18,0 days 00:01:29.877000,38,3,,,17.742,38.661,33.474,0 days 01:54:07.134000,0 days 01:54:45.795000,0 days 01:55:19.269000,288,294,213,315,false,HARD,6,false,Aston Martin,0 days 01:53:49.322000,2024-12-08 14:00:36.539,1,15,false,,false,true,89.877,89.87700000000001
271,271,0 days 01:56:48.652000,STR,18,0 days 00:01:29.453000,39,3,,,17.795,38.433,33.225,0 days 01:55:37.064000,0 days 01:56:15.497000,0 days 01:56:48.722000,,297,213,306,false,HARD,7,false,Aston Martin,0 days 01:55:19.199000,2024-12-08 14:02:06.416,1,15,false,,false,true,89.453,89.453
272,272,0 days 01:58:17.689000,STR,18,0 days 00:01:29.037000,40,3,,,17.891,38.17,32.976,0 days 01:57:06.613000,0 days 01:57:44.783000,0 days 01:58:17.759000,,304,214,326,false,HARD,8,false,Aston Martin,0 days 01:56:48.652000,2024-12-08 14:03:35.869,1,13,false,,false,true,89.037,89.037
273,273,0 days 01:59:46.684000,STR,18,0 days 00:01:28.995000,41,3,,,17.717,38.511,32.767,0 days 01:58:35.476000,0 days 01:59:13.987000,0 days 01:59:46.754000,289,288,215,296,false,HARD,9,false,Aston Martin,0 days 01:58:17.689000,2024-12-08 14:05:04.906,1,13,false,,false,true,88.995,88.995
274,274,0 days 02:01:15.288000,STR,18,0 days 00:01:28.604000,42,3,,,17.672,38.277,32.655,0 days 02:00:04.426000,0 days 02:00:42.703000,0 days 02:01:15.358000,292,294,215,304,true,HARD,10,false,Aston Martin,0 days 01:59:46.684000,2024-12-08 14:06:33.901,1,13,false,,false,true,88.604,88.604
275,275,0 days 02:02:44.092000,STR,18,0 days 00:01:28.804000,43,3,,,17.716,38.42,32.668,0 days 02:01:33.074000,0 days 02:02:11.494000,0 days 02:02:44.162000,283,289,213,301,false,HARD,11,false,Aston Martin,0 days 02:01:15.288000,2024-12-08 14:08:02.505,1,13,false,,false,true,88.804,88.804
276,276,0 days 02:04:12.823000,STR,18,0 days 00:01:28.731000,44,3,,,17.704,38.288,32.739,0 days 02:03:01.866000,0 days 02:03:40.154000,0 days 02:04:12.893000,293,290,213,299,false,HARD,12,false,Aston Martin,0 days 02:02:44.092000,2024-12-08 14:09:31.309,1,13,false,,false,true,88.731,88.731
277,277,0 days 02:05:41.600000,STR,18,0 days 00:01:28.777000,45,3,,,17.676,38.268,32.833,0 days 02:04:30.569000,0 days 02:05:08.837000,0 days 02:05:41.670000,292,294,214,303,false,HARD,13,false,Aston Martin,0 days 02:04:12.823000,2024-12-08 14:11:00.040,1,13,false,,false,true,88.777,88.777
278,278,0 days 02:07:10.606000,STR,18,0 days 00:01:29.006000,46,3,,,17.749,38.429,32.828,0 days 02:05:59.419000,0 days 02:06:37.848000,0 days 02:07:10.676000,,291,214,302,false,HARD,14,false,Aston Martin,0 days 02:05:41.600000,2024-12-08 14:12:28.817,1,13,false,,false,true,89.006,89.006
279,279,0 days 02:08:39.400000,STR,18,0 days 00:01:28.794000,47,3,,,17.652,38.361,32.781,0 days 02:07:28.328000,0 days 02:08:06.689000,0 days 02:08:39.470000,293,295,213,303,false,HARD,15,false,Aston Martin,0 days 02:07:10.606000,2024-12-08 14:13:57.823,1,13,false,,false,true,88.794,88.794
280,280,0 days 02:10:08.231000,STR,18,0 days 00:01:28.831000,48,3,,,17.652,38.277,32.902,,0 days 02:09:35.399000,0 days 02:10:08.301000,295,294,213,305,false,HARD,16,false,Aston Martin,0 days 02:08:39.400000,2024-12-08 14:15:26.617,1,13,false,,false,true,88.831,88.831
281,281,0 days 02:11:38.644000,STR,18,0 days 00:01:30.413000,49,3,,,19.175,38.016,33.222,0 days 02:10:27.476000,0 days 02:11:05.492000,0 days 02:11:38.714000,291,310,213,318,false,HARD,17,false,Aston Martin,0 days 02:10:08.231000,2024-12-08 14:16:55.448,1,13,false,,false,true,90.413,90.413
282,282,0 days 02:13:07.888000,STR,18,0 days 00:01:29.244000,50,3,,,17.655,38.065,33.524,0 days 02:11:56.369000,0 days 02:12:34.434000,0 days 02:13:07.958000,296,312,213,310,false,HARD,18,false,Aston Martin,0 days 02:11:38.644000,2024-12-08 14:18:25.861,1,13,false,,false,true,89.244,89.244
283,283,0 days 02:14:37.735000,STR,18,0 days 00:01:29.847000,51,3,,,17.748,38.235,33.864,0 days 02:13:25.706000,0 days 02:14:03.941000,0 days 02:14:37.805000,297,294,212,340,false,HARD,19,false,Aston Martin,0 days 02:13:07.888000,2024-12-08 14:19:55.105,1,13,false,,false,true,89.847,89.84700000000001
284,284,0 days 02:16:08.680000,STR,18,0 days 00:01:30.945000,52,3,,,17.852,39.225,33.868,0 days 02:14:55.657000,0 days 02:15:34.882000,0 days 02:16:08.750000,286,190,213,323,false,HARD,20,false,Aston Martin,0 days 02:14:37.735000,2024-12-08 14:21:24.952,1,13,false,,false,true,90.945,90.945
285,285,0 days 02:17:38.205000,STR,18,0 days 00:01:29.525000,53,3,,,17.663,38.308,33.554,0 days 02:16:26.413000,0 days 02:17:04.721000,0 days 02:17:38.275000,292,310,213,306,false,HARD,21,false,Aston Martin,0 days 02:16:08.680000,2024-12-08 14:22:55.897,1,13,false,,false,true,89.525,89.525
286,286,0 days 02:19:07.773000,STR,18,0 days 00:01:29.568000,54,3,,,17.846,37.915,33.807,0 days 02:17:56.121000,0 days 02:18:34.036000,0 days 02:19:07.843000,295,302,213,323,false,HARD,22,false,Aston Martin,0 days 02:17:38.205000,2024-12-08 14:24:25.422,1,13,false,,false,true,89.568,89.568
287,287,0 days 02:20:36.391000,STR,18,0 days 00:01:28.618000,55,3,,,17.769,37.734,33.115,0 days 02:19:25.612000,0 days 02:20:03.346000,0 days 02:20:36.461000,291,325,212,330,false,HARD,23,false,Aston Martin,0 days 02:19:07.773000,2024-12-08 14:25:54.990,1,12,false,,false,true,88.618,88.618
288,288,0 days 02:22:05.517000,STR,18,0 days 00:01:29.126000,56,3,,,17.731,38.536,32.859,0 days 02:20:54.192000,0 days 02:21:32.728000,0 days 02:22:05.587000,286,294,214,303,false,HARD,24,false,Aston Martin,0 days 02:20:36.391000,2024-12-08 14:27:23.608,1,12,true,TRACK LIMITS AT TURN 1 LAP 56 ,false,true,89.126,89.126
289,289,0 days 02:23:34.851000,STR,18,0 days 00:01:29.334000,57,3,,,17.725,38.576,33.033,0 days 02:22:23.312000,0 days 02:23:01.888000,0 days 02:23:34.921000,289,297,206,301,false,HARD,25,false,Aston Martin,0 days 02:22:05.517000,2024-12-08 14:28:52.734,12,12,false,,false,true,89.334,89.334
290,290,0 days 00:58:25.036000,MAG,20,0 days 00:01:36.949000,1,1,,,,39.324,33.784,,0 days 00:57:51.365000,0 days 00:58:25.083000,285,293,213,312,false,MEDIUM,1,true,Haas F1 Team,0 days 00:56:47.817000,2024-12-08 13:03:35.034,12,7,false,,false,false,96.949,
291,291,0 days 01:00:15.233000,MAG,20,0 days 00:01:50.197000,2,1,,,18.239,50.194,41.764,0 days 00:58:43.322000,0 days 00:59:33.516000,0 days 01:00:15.280000,,248,194,293,true,MEDIUM,2,true,Haas F1 Team,0 days 00:58:25.036000,2024-12-08 13:05:12.253,126,7,false,,false,false,110.197,110.197
292,292,0 days 01:01:57.516000,MAG,20,0 days 00:01:42.283000,3,1,,,25.005,44.014,33.264,0 days 01:00:40.285000,0 days 01:01:24.299000,0 days 01:01:57.563000,191,309,212,236,true,MEDIUM,3,true,Haas F1 Team,0 days 01:00:15.233000,2024-12-08 13:07:02.450,671,7,false,,false,false,102.283,102.28300000000002
293,293,0 days 01:03:26.718000,MAG,20,0 days 00:01:29.202000,4,1,,,17.916,37.544,33.742,0 days 01:02:15.479000,0 days 01:02:53.023000,0 days 01:03:26.765000,292,322,210,321,true,MEDIUM,4,true,Haas F1 Team,0 days 01:01:57.516000,2024-12-08 13:08:44.733,1,7,false,,false,true,89.202,89.202
294,294,0 days 01:04:56.758000,MAG,20,0 days 00:01:30.040000,5,1,,,18.157,37.959,33.924,0 days 01:03:44.922000,0 days 01:04:22.881000,0 days 01:04:56.805000,286,307,210,320,false,MEDIUM,5,true,Haas F1 Team,0 days 01:03:26.718000,2024-12-08 13:10:13.935,1,7,false,,false,true,90.04,90.03999999999999
295,295,0 days 01:06:26.944000,MAG,20,0 days 00:01:30.186000,6,1,,,18.106,38.01,34.07,0 days 01:05:14.911000,0 days 01:05:52.921000,0 days 01:06:26.991000,287,316,208,320,false,MEDIUM,6,true,Haas F1 Team,0 days 01:04:56.758000,2024-12-08 13:11:43.975,1,7,false,,false,true,90.186,90.186
296,296,0 days 01:07:58.022000,MAG,20,0 days 00:01:31.078000,7,1,,,18.176,38.962,33.94,0 days 01:06:45.167000,0 days 01:07:24.129000,0 days 01:07:58.069000,,306,210,301,false,MEDIUM,7,true,Haas F1 Team,0 days 01:06:26.944000,2024-12-08 13:13:14.161,1,8,false,,false,true,91.078,91.078
297,297,0 days 01:09:28.445000,MAG,20,0 days 00:01:30.423000,8,1,,,18.19,38.588,33.645,0 days 01:08:16.259000,0 days 01:08:54.847000,0 days 01:09:28.492000,289,293,207,305,false,MEDIUM,8,true,Haas F1 Team,0 days 01:07:58.022000,2024-12-08 13:14:45.239,1,8,false,,false,true,90.423,90.423
298,298,0 days 01:10:59.534000,MAG,20,0 days 00:01:31.089000,9,1,,,18.098,38.704,34.287,0 days 01:09:46.590000,0 days 01:10:25.294000,0 days 01:10:59.581000,287,306,206,308,false,MEDIUM,9,true,Haas F1 Team,0 days 01:09:28.445000,2024-12-08 13:16:15.662,1,9,false,,false,true,91.089,91.089
299,299,0 days 01:12:30.569000,MAG,20,0 days 00:01:31.035000,10,1,,,18.287,38.823,33.925,0 days 01:11:17.868000,0 days 01:11:56.691000,0 days 01:12:30.616000,286,293,207,303,false,MEDIUM,10,true,Haas F1 Team,0 days 01:10:59.534000,2024-12-08 13:17:46.751,1,9,false,,false,true,91.035,91.035
300,300,0 days 01:14:01.512000,MAG,20,0 days 00:01:30.943000,11,1,,,18.279,38.896,33.768,0 days 01:12:48.895000,0 days 01:13:27.791000,0 days 01:14:01.559000,,292,207,300,false,MEDIUM,11,true,Haas F1 Team,0 days 01:12:30.569000,2024-12-08 13:19:17.786,1,9,false,,false,true,90.943,90.943
301,301,0 days 01:15:34.077000,MAG,20,0 days 00:01:32.565000,12,1,,0 days 01:15:33.128000,18.096,38.759,35.71,0 days 01:14:19.655000,0 days 01:14:58.414000,0 days 01:15:34.124000,289,298,,306,false,MEDIUM,12,true,Haas F1 Team,0 days 01:14:01.512000,2024-12-08 13:20:48.729,1,9,false,,false,false,92.565,92.565
302,302,0 days 01:17:27.950000,MAG,20,0 days 00:01:53.873000,13,2,0 days 01:15:59.540000,,42.253,37.98,33.64,0 days 01:16:16.377000,0 days 01:16:54.357000,0 days 01:17:27.997000,294,315,211,313,false,HARD,1,true,Haas F1 Team,0 days 01:15:34.077000,2024-12-08 13:22:21.294,1,15,false,,false,false,113.873,113.873
303,303,0 days 01:18:57.776000,MAG,20,0 days 00:01:29.826000,14,2,,,18.191,37.686,33.949,0 days 01:17:46.188000,0 days 01:18:23.874000,0 days 01:18:57.823000,288,311,210,318,false,HARD,2,true,Haas F1 Team,0 days 01:17:27.950000,2024-12-08 13:24:15.167,1,15,false,,false,true,89.826,89.826
304,304,0 days 01:20:27.675000,MAG,20,0 days 00:01:29.899000,15,2,,,18.155,37.919,33.825,0 days 01:19:15.978000,0 days 01:19:53.897000,0 days 01:20:27.722000,289,320,210,321,false,HARD,3,true,Haas F1 Team,0 days 01:18:57.776000,2024-12-08 13:25:44.993,1,15,false,,false,true,89.899,89.899
305,305,0 days 01:21:57.689000,MAG,20,0 days 00:01:30.014000,16,2,,,17.945,38.172,33.897,0 days 01:20:45.667000,0 days 01:21:23.839000,0 days 01:21:57.736000,295,312,209,317,false,HARD,4,true,Haas F1 Team,0 days 01:20:27.675000,2024-12-08 13:27:14.892,1,15,false,,false,true,90.014,90.014
306,306,0 days 01:23:27.630000,MAG,20,0 days 00:01:29.941000,17,2,,,18.089,38.025,33.827,0 days 01:22:15.825000,0 days 01:22:53.850000,0 days 01:23:27.677000,290,315,210,320,false,HARD,5,true,Haas F1 Team,0 days 01:21:57.689000,2024-12-08 13:28:44.906,1,15,false,,false,true,89.941,89.941
307,307,0 days 01:24:57.467000,MAG,20,0 days 00:01:29.837000,18,2,,,17.963,38.083,33.791,0 days 01:23:45.640000,0 days 01:24:23.723000,0 days 01:24:57.514000,292,313,209,321,false,HARD,6,true,Haas F1 Team,0 days 01:23:27.630000,2024-12-08 13:30:14.847,1,15,false,,false,true,89.837,89.83699999999999
308,308,0 days 01:26:27.508000,MAG,20,0 days 00:01:30.041000,19,2,,,18.037,38.163,33.841,0 days 01:25:15.551000,0 days 01:25:53.714000,0 days 01:26:27.555000,289,313,210,320,false,HARD,7,true,Haas F1 Team,0 days 01:24:57.467000,2024-12-08 13:31:44.684,1,15,false,,false,true,90.041,90.041
309,309,0 days 01:27:58.327000,MAG,20,0 days 00:01:30.819000,20,2,,,18.529,38.751,33.539,0 days 01:26:46.084000,0 days 01:27:24.835000,0 days 01:27:58.374000,288,292,209,303,false,HARD,8,true,Haas F1 Team,0 days 01:26:27.508000,2024-12-08 13:33:14.725,1,15,false,,false,true,90.819,90.819
310,310,0 days 01:29:28.352000,MAG,20,0 days 00:01:30.025000,21,2,,,17.954,38.348,33.723,0 days 01:28:16.328000,0 days 01:28:54.676000,0 days 01:29:28.399000,291,312,209,304,false,HARD,9,true,Haas F1 Team,0 days 01:27:58.327000,2024-12-08 13:34:45.544,1,15,false,,false,true,90.025,90.025
311,311,0 days 01:30:58.602000,MAG,20,0 days 00:01:30.250000,22,2,,,17.989,38.198,34.063,0 days 01:29:46.388000,0 days 01:30:24.586000,0 days 01:30:58.649000,294,310,209,334,false,HARD,10,true,Haas F1 Team,0 days 01:29:28.352000,2024-12-08 13:36:15.569,1,15,false,,false,true,90.25,90.25
312,312,0 days 01:32:28.895000,MAG,20,0 days 00:01:30.293000,23,2,,,18.166,38.179,33.948,0 days 01:31:16.815000,0 days 01:31:54.994000,0 days 01:32:28.942000,295,310,209,336,false,HARD,11,true,Haas F1 Team,0 days 01:30:58.602000,2024-12-08 13:37:45.819,1,13,false,,false,true,90.293,90.293
313,313,0 days 01:33:59.247000,MAG,20,0 days 00:01:30.352000,24,2,,,18.096,38.296,33.96,0 days 01:32:47.038000,0 days 01:33:25.334000,0 days 01:33:59.294000,292,311,209,319,false,HARD,12,true,Haas F1 Team,0 days 01:32:28.895000,2024-12-08 13:39:16.112,1,12,false,,false,true,90.352,90.352
314,314,0 days 01:35:29.665000,MAG,20,0 days 00:01:30.418000,25,2,,,18.047,38.444,33.927,0 days 01:34:17.341000,0 days 01:34:55.785000,0 days 01:35:29.712000,295,309,210,321,false,HARD,13,true,Haas F1 Team,0 days 01:33:59.247000,2024-12-08 13:40:46.464,1,12,false,,false,true,90.418,90.418
315,315,0 days 01:37:00.179000,MAG,20,0 days 00:01:30.514000,26,2,,,18.091,38.57,33.853,0 days 01:35:47.803000,0 days 01:36:26.373000,0 days 01:37:00.226000,287,308,210,301,false,HARD,14,true,Haas F1 Team,0 days 01:35:29.665000,2024-12-08 13:42:16.882,1,12,false,,false,true,90.514,90.514
316,316,0 days 01:38:30.802000,MAG,20,0 days 00:01:30.623000,27,2,,,18.022,38.868,33.733,0 days 01:37:18.248000,0 days 01:37:57.116000,0 days 01:38:30.849000,290,294,210,302,false,HARD,15,true,Haas F1 Team,0 days 01:37:00.179000,2024-12-08 13:43:47.396,1,12,false,,false,true,90.623,90.623
317,317,0 days 01:40:01.222000,MAG,20,0 days 00:01:30.420000,28,2,,,18.021,38.702,33.697,0 days 01:38:48.870000,0 days 01:39:27.572000,0 days 01:40:01.269000,,294,210,302,false,HARD,16,true,Haas F1 Team,0 days 01:38:30.802000,2024-12-08 13:45:18.019,1,12,false,,false,true,90.42,90.42
318,318,0 days 01:41:33.071000,MAG,20,0 days 00:01:31.849000,29,2,,0 days 01:41:32.058000,18.062,38.63,35.157,0 days 01:40:19.331000,0 days 01:40:57.961000,0 days 01:41:33.118000,289,293,,303,false,HARD,17,true,Haas F1 Team,0 days 01:40:01.222000,2024-12-08 13:46:48.439,1,13,false,,false,false,91.849,91.849
319,319,0 days 01:43:35.051000,MAG,20,0 days 00:02:01.980000,30,3,0 days 01:41:53.698000,0 days 01:43:34.109000,37.599,45.668,38.713,0 days 01:42:10.717000,0 days 01:42:56.385000,0 days 01:43:35.098000,294,278,,333,false,HARD,1,true,Haas F1 Team,0 days 01:41:33.071000,2024-12-08 13:48:20.288,12,16,true,TRACK LIMITS AT TURN 6 LAP 30 ,false,false,121.98,121.98
