,Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0,0 days 01:03:56.965000,VER,1,0 days 00:01:32.190000,1,1,,,,38.769,33.004,,0 days 01:03:24.128000,0 days 01:03:57.112000,284,293,213,304,false,MEDIUM,1,true,Red Bull Racing,0 days 01:02:24.519000,2023-11-26 13:03:25.644,1,1,false,,false,false,92.19,
1,1,0 days 01:05:27.675000,VER,1,0 days 00:01:30.710000,2,1,,,18.377,38.691,33.642,0 days 01:04:15.424000,0 days 01:04:54.115000,0 days 01:05:27.757000,281,285,212,294,true,MEDIUM,2,true,Red Bull Racing,0 days 01:03:56.965000,2023-11-26 13:04:58.090,1,1,false,,false,true,90.71,90.71
2,2,0 days 01:06:58.083000,VER,1,0 days 00:01:30.408000,3,1,,,18.549,38.725,33.134,0 days 01:05:46.306000,0 days 01:06:25.031000,0 days 01:06:58.165000,280,293,211,299,true,MEDIUM,3,true,Red Bull Racing,0 days 01:05:27.675000,2023-11-26 13:06:28.800,1,1,false,,false,true,90.408,90.408
3,3,0 days 01:08:28.799000,VER,1,0 days 00:01:30.716000,4,1,,,18.562,38.81,33.344,0 days 01:07:16.727000,0 days 01:07:55.537000,0 days 01:08:28.881000,,291,212,293,false,MEDIUM,4,true,Red Bull Racing,0 days 01:06:58.083000,2023-11-26 13:07:59.208,1,1,false,,false,true,90.716,90.716
4,4,0 days 01:09:59.351000,VER,1,0 days 00:01:30.552000,5,1,,,18.599,38.714,33.239,0 days 01:08:47.480000,0 days 01:09:26.194000,0 days 01:09:59.433000,,293,209,291,false,MEDIUM,5,true,Red Bull Racing,0 days 01:08:28.799000,2023-11-26 13:09:29.924,1,1,false,,false,true,90.552,90.552
5,5,0 days 01:11:29.791000,VER,1,0 days 00:01:30.440000,6,1,,,18.445,38.767,33.228,0 days 01:10:17.878000,0 days 01:10:56.645000,0 days 01:11:29.873000,281,294,212,291,false,MEDIUM,6,true,Red Bull Racing,0 days 01:09:59.351000,2023-11-26 13:11:00.476,1,1,false,,false,true,90.44,90.44
6,6,0 days 01:13:00.320000,VER,1,0 days 00:01:30.529000,7,1,,,18.491,38.692,33.346,0 days 01:11:48.364000,0 days 01:12:27.056000,0 days 01:13:00.402000,,294,210,294,false,MEDIUM,7,true,Red Bull Racing,0 days 01:11:29.791000,2023-11-26 13:12:30.916,1,1,false,,false,true,90.529,90.529
7,7,0 days 01:14:30.836000,VER,1,0 days 00:01:30.516000,8,1,,,18.368,38.719,33.429,0 days 01:13:18.770000,0 days 01:13:57.489000,0 days 01:14:30.918000,282,293,209,294,false,MEDIUM,8,true,Red Bull Racing,0 days 01:13:00.320000,2023-11-26 13:14:01.445,1,1,false,,false,true,90.516,90.516
8,8,0 days 01:16:01.468000,VER,1,0 days 00:01:30.632000,9,1,,,18.439,38.862,33.331,0 days 01:14:49.357000,0 days 01:15:28.219000,0 days 01:16:01.550000,,293,210,295,false,MEDIUM,9,true,Red Bull Racing,0 days 01:14:30.836000,2023-11-26 13:15:31.961,1,1,false,,false,true,90.632,90.632
9,9,0 days 01:17:31.974000,VER,1,0 days 00:01:30.506000,10,1,,,18.414,38.75,33.342,0 days 01:16:19.964000,0 days 01:16:58.714000,0 days 01:17:32.056000,,292,210,295,false,MEDIUM,10,true,Red Bull Racing,0 days 01:16:01.468000,2023-11-26 13:17:02.593,1,1,false,,false,true,90.506,90.506
10,10,0 days 01:19:02.535000,VER,1,0 days 00:01:30.561000,11,1,,,18.432,38.836,33.293,0 days 01:17:50.488000,0 days 01:18:29.324000,0 days 01:19:02.617000,,294,210,294,false,MEDIUM,11,true,Red Bull Racing,0 days 01:17:31.974000,2023-11-26 13:18:33.099,1,1,false,,false,true,90.561,90.561
11,11,0 days 01:20:33.125000,VER,1,0 days 00:01:30.590000,12,1,,,18.433,38.875,33.282,0 days 01:19:21.050000,0 days 01:19:59.925000,0 days 01:20:33.207000,281,294,210,296,false,MEDIUM,12,true,Red Bull Racing,0 days 01:19:02.535000,2023-11-26 13:20:03.660,1,1,false,,false,true,90.59,90.59
12,12,0 days 01:22:03.686000,VER,1,0 days 00:01:30.561000,13,1,,,18.427,38.811,33.323,0 days 01:20:51.634000,0 days 01:21:30.445000,0 days 01:22:03.768000,,297,210,296,false,MEDIUM,13,true,Red Bull Racing,0 days 01:20:33.125000,2023-11-26 13:21:34.250,1,1,false,,false,true,90.561,90.561
13,13,0 days 01:23:34.333000,VER,1,0 days 00:01:30.647000,14,1,,,18.412,38.79,33.445,0 days 01:22:22.180000,0 days 01:23:00.970000,0 days 01:23:34.415000,,295,211,297,false,MEDIUM,14,true,Red Bull Racing,0 days 01:22:03.686000,2023-11-26 13:23:04.811,1,1,false,,false,true,90.647,90.647
14,14,0 days 01:25:04.600000,VER,1,0 days 00:01:30.267000,15,1,,,18.168,38.814,33.285,0 days 01:23:52.583000,0 days 01:24:31.397000,0 days 01:25:04.682000,282,295,209,298,true,MEDIUM,15,true,Red Bull Racing,0 days 01:23:34.333000,2023-11-26 13:24:35.458,1,1,false,,false,true,90.267,90.267
15,15,0 days 01:26:37.158000,VER,1,0 days 00:01:32.558000,16,1,,0 days 01:26:36.112000,18.117,39.027,35.414,0 days 01:25:22.799000,0 days 01:26:01.826000,0 days 01:26:37.240000,283,295,,297,false,MEDIUM,16,true,Red Bull Racing,0 days 01:25:04.600000,2023-11-26 13:26:05.725,1,1,false,,false,false,92.558,92.558
16,16,0 days 01:28:27.346000,VER,1,0 days 00:01:50.188000,17,2,0 days 01:26:57.721000,,38.181,38.775,33.232,0 days 01:27:15.421000,0 days 01:27:54.196000,0 days 01:28:27.428000,283,289,211,292,false,HARD,1,true,Red Bull Racing,0 days 01:26:37.158000,2023-11-26 13:27:38.283,1,7,false,,false,false,110.188,110.188
17,17,0 days 01:29:57.242000,VER,1,0 days 00:01:29.896000,18,2,,,18.177,38.474,33.245,0 days 01:28:45.605000,0 days 01:29:24.079000,0 days 01:29:57.324000,284,294,212,300,true,HARD,2,true,Red Bull Racing,0 days 01:28:27.346000,2023-11-26 13:29:28.471,1,4,false,,false,true,89.896,89.89599999999999
18,18,0 days 01:31:26.628000,VER,1,0 days 00:01:29.386000,19,2,,,18.279,38.057,33.05,0 days 01:30:15.603000,0 days 01:30:53.660000,0 days 01:31:26.710000,287,301,212,323,true,HARD,3,true,Red Bull Racing,0 days 01:29:57.242000,2023-11-26 13:30:58.367,1,3,false,,false,true,89.386,89.386
19,19,0 days 01:32:56.256000,VER,1,0 days 00:01:29.628000,20,2,,,18.203,38.358,33.067,0 days 01:31:44.913000,0 days 01:32:23.271000,0 days 01:32:56.338000,285,301,210,306,false,HARD,4,true,Red Bull Racing,0 days 01:31:26.628000,2023-11-26 13:32:27.753,1,3,false,,false,true,89.628,89.62799999999999
20,20,0 days 01:34:25.383000,VER,1,0 days 00:01:29.127000,21,2,,,18.244,37.84,33.043,0 days 01:33:14.582000,0 days 01:33:52.422000,0 days 01:34:25.465000,286,322,211,312,true,HARD,5,true,Red Bull Racing,0 days 01:32:56.256000,2023-11-26 13:33:57.381,1,2,false,,false,true,89.127,89.12700000000001
21,21,0 days 01:35:55.072000,VER,1,0 days 00:01:29.689000,22,2,,,18.395,38.444,32.85,0 days 01:34:43.860000,0 days 01:35:22.304000,0 days 01:35:55.154000,283,298,211,303,false,HARD,6,true,Red Bull Racing,0 days 01:34:25.383000,2023-11-26 13:35:26.508,1,2,false,,false,true,89.689,89.689
22,22,0 days 01:37:24.706000,VER,1,0 days 00:01:29.634000,23,2,,,18.251,38.546,32.837,0 days 01:36:13.405000,0 days 01:36:51.951000,0 days 01:37:24.788000,284,297,211,297,false,HARD,7,true,Red Bull Racing,0 days 01:35:55.072000,2023-11-26 13:36:56.197,1,1,true,TRACK LIMITS AT TURN 1 LAP 23 ,false,true,89.634,89.634
23,23,0 days 01:38:53.999000,VER,1,0 days 00:01:29.293000,24,2,,,18.149,38.385,32.759,0 days 01:37:42.937000,0 days 01:38:21.322000,0 days 01:38:54.081000,,298,212,304,false,HARD,8,true,Red Bull Racing,0 days 01:37:24.706000,2023-11-26 13:38:25.831,1,1,false,,false,true,89.293,89.293
24,24,0 days 01:40:23.400000,VER,1,0 days 00:01:29.401000,25,2,,,18.161,38.436,32.804,0 days 01:39:12.242000,0 days 01:39:50.678000,0 days 01:40:23.482000,,302,212,301,false,HARD,9,true,Red Bull Racing,0 days 01:38:53.999000,2023-11-26 13:39:55.124,1,1,false,,false,true,89.401,89.40100000000001
25,25,0 days 01:41:52.689000,VER,1,0 days 00:01:29.289000,26,2,,,18.151,38.435,32.703,0 days 01:40:41.633000,0 days 01:41:20.068000,0 days 01:41:52.771000,,297,212,301,false,HARD,10,true,Red Bull Racing,0 days 01:40:23.400000,2023-11-26 13:41:24.525,1,1,false,,false,true,89.289,89.289
26,26,0 days 01:43:21.845000,VER,1,0 days 00:01:29.156000,27,2,,,18.092,38.399,32.665,0 days 01:42:10.863000,0 days 01:42:49.262000,0 days 01:43:21.927000,285,298,213,302,false,HARD,11,true,Red Bull Racing,0 days 01:41:52.689000,2023-11-26 13:42:53.814,1,1,false,,false,true,89.156,89.156
27,27,0 days 01:44:51.062000,VER,1,0 days 00:01:29.217000,28,2,,,18.052,38.437,32.728,0 days 01:43:39.979000,0 days 01:44:18.416000,0 days 01:44:51.144000,286,295,211,297,false,HARD,12,true,Red Bull Racing,0 days 01:43:21.845000,2023-11-26 13:44:22.970,1,1,false,,false,true,89.217,89.217
28,28,0 days 01:46:20.245000,VER,1,0 days 00:01:29.183000,29,2,,,17.953,38.469,32.761,0 days 01:45:09.097000,0 days 01:45:47.566000,0 days 01:46:20.327000,,298,211,301,false,HARD,13,true,Red Bull Racing,0 days 01:44:51.062000,2023-11-26 13:45:52.187,1,1,false,,false,true,89.183,89.18299999999999
29,29,0 days 01:47:49.511000,VER,1,0 days 00:01:29.266000,30,2,,,18.08,38.425,32.761,0 days 01:46:38.407000,0 days 01:47:16.832000,0 days 01:47:49.593000,,295,212,301,false,HARD,14,true,Red Bull Racing,0 days 01:46:20.245000,2023-11-26 13:47:21.370,1,1,false,,false,true,89.266,89.26599999999999
30,30,0 days 01:49:18.660000,VER,1,0 days 00:01:29.149000,31,2,,,18.014,38.411,32.724,0 days 01:48:07.607000,0 days 01:48:46.018000,0 days 01:49:18.742000,,300,212,302,false,HARD,15,true,Red Bull Racing,0 days 01:47:49.511000,2023-11-26 13:48:50.636,1,1,false,,false,true,89.149,89.149
31,31,0 days 01:50:47.760000,VER,1,0 days 00:01:29.100000,32,2,,,17.994,38.454,32.652,0 days 01:49:36.736000,0 days 01:50:15.190000,0 days 01:50:47.842000,,298,212,302,true,HARD,16,true,Red Bull Racing,0 days 01:49:18.660000,2023-11-26 13:50:19.785,1,1,false,,false,true,89.1,89.1
32,32,0 days 01:52:16.897000,VER,1,0 days 00:01:29.137000,33,2,,,18,38.435,32.702,0 days 01:51:05.842000,0 days 01:51:44.277000,0 days 01:52:16.979000,,301,212,302,false,HARD,17,true,Red Bull Racing,0 days 01:50:47.760000,2023-11-26 13:51:48.885,1,1,false,,false,true,89.137,89.137
33,33,0 days 01:53:45.974000,VER,1,0 days 00:01:29.077000,34,2,,,17.92,38.467,32.69,0 days 01:52:34.899000,0 days 01:53:13.366000,0 days 01:53:46.056000,,300,213,303,true,HARD,18,true,Red Bull Racing,0 days 01:52:16.897000,2023-11-26 13:53:18.022,1,1,false,,false,true,89.077,89.077
34,34,0 days 01:55:15.122000,VER,1,0 days 00:01:29.148000,35,2,,,17.929,38.526,32.693,0 days 01:54:03.985000,0 days 01:54:42.511000,0 days 01:55:15.204000,,300,211,301,false,HARD,19,true,Red Bull Racing,0 days 01:53:45.974000,2023-11-26 13:54:47.099,1,1,false,,false,true,89.148,89.148
35,35,0 days 01:56:44.024000,VER,1,0 days 00:01:28.902000,36,2,,,17.853,38.456,32.593,0 days 01:55:33.057000,0 days 01:56:11.513000,0 days 01:56:44.106000,,298,212,299,true,HARD,20,true,Red Bull Racing,0 days 01:55:15.122000,2023-11-26 13:56:16.247,1,1,false,,false,true,88.902,88.90200000000002
36,36,0 days 01:58:12.934000,VER,1,0 days 00:01:28.910000,37,2,,,17.837,38.463,32.61,0 days 01:57:01.943000,0 days 01:57:40.406000,0 days 01:58:13.016000,287,297,212,300,false,HARD,21,true,Red Bull Racing,0 days 01:56:44.024000,2023-11-26 13:57:45.149,1,1,false,,false,true,88.91,88.91
37,37,0 days 01:59:42.007000,VER,1,0 days 00:01:29.073000,38,2,,,17.858,38.536,32.679,0 days 01:58:30.874000,0 days 01:59:09.410000,0 days 01:59:42.089000,,296,213,300,false,HARD,22,true,Red Bull Racing,0 days 01:58:12.934000,2023-11-26 13:59:14.059,1,1,false,,false,true,89.073,89.07300000000001
38,38,0 days 02:01:10.856000,VER,1,0 days 00:01:28.849000,39,2,,,17.737,38.388,32.724,0 days 01:59:59.826000,0 days 02:00:38.214000,0 days 02:01:10.938000,,297,211,302,true,HARD,23,true,Red Bull Racing,0 days 01:59:42.007000,2023-11-26 14:00:43.132,1,1,false,,false,true,88.849,88.84899999999999
39,39,0 days 02:02:39.909000,VER,1,0 days 00:01:29.053000,40,2,,,17.812,38.527,32.714,0 days 02:01:28.750000,0 days 02:02:07.277000,0 days 02:02:39.991000,288,295,212,300,false,HARD,24,true,Red Bull Racing,0 days 02:01:10.856000,2023-11-26 14:02:11.981,1,1,false,,false,true,89.053,89.053
40,40,0 days 02:04:08.912000,VER,1,0 days 00:01:29.003000,41,2,,,17.824,38.514,32.665,0 days 02:02:57.815000,0 days 02:03:36.329000,0 days 02:04:08.994000,,297,211,301,false,HARD,25,true,Red Bull Racing,0 days 02:02:39.909000,2023-11-26 14:03:41.034,1,1,false,,false,true,89.003,89.00300000000001
41,41,0 days 02:05:37.994000,VER,1,0 days 00:01:29.082000,42,2,,,17.811,38.492,32.779,0 days 02:04:26.805000,0 days 02:05:05.297000,0 days 02:05:38.076000,,297,211,301,false,HARD,26,true,Red Bull Racing,0 days 02:04:08.912000,2023-11-26 14:05:10.037,1,1,false,,false,true,89.082,89.082
42,42,0 days 02:07:09.385000,VER,1,0 days 00:01:31.391000,43,2,,0 days 02:07:08.444000,17.835,38.509,35.047,0 days 02:05:55.911000,0 days 02:06:34.420000,0 days 02:07:09.467000,,296,,302,false,HARD,27,true,Red Bull Racing,0 days 02:05:37.994000,2023-11-26 14:06:39.119,1,1,false,,false,false,91.391,91.391
43,43,0 days 02:08:57.555000,VER,1,0 days 00:01:48.170000,44,3,0 days 02:07:29.615000,,37.987,38.194,31.989,0 days 02:07:47.454000,0 days 02:08:25.648000,0 days 02:08:57.637000,285,295,216,298,false,HARD,1,true,Red Bull Racing,0 days 02:07:09.385000,2023-11-26 14:08:10.510,1,1,false,,false,false,108.17,108.17000000000002
44,44,0 days 02:10:24.548000,VER,1,0 days 00:01:26.993000,45,3,,,17.505,37.714,31.774,0 days 02:09:15.142000,0 days 02:09:52.856000,0 days 02:10:24.630000,288,296,217,299,true,HARD,2,true,Red Bull Racing,0 days 02:08:57.555000,2023-11-26 14:09:58.680,1,1,false,,false,true,86.993,86.993
45,45,0 days 02:11:52.450000,VER,1,0 days 00:01:27.902000,46,3,,,17.608,38.118,32.176,0 days 02:10:42.238000,0 days 02:11:20.356000,0 days 02:11:52.532000,,292,215,297,false,HARD,3,true,Red Bull Racing,0 days 02:10:24.548000,2023-11-26 14:11:25.673,1,1,false,,false,true,87.902,87.902
46,46,0 days 02:13:20.412000,VER,1,0 days 00:01:27.962000,47,3,,,17.677,38.214,32.071,0 days 02:12:10.209000,0 days 02:12:48.423000,0 days 02:13:20.494000,287,292,212,298,false,HARD,4,true,Red Bull Racing,0 days 02:11:52.450000,2023-11-26 14:12:53.575,1,1,false,,false,true,87.962,87.96199999999999
47,47,0 days 02:14:48.380000,VER,1,0 days 00:01:27.968000,48,3,,,17.606,38.23,32.132,0 days 02:13:38.100000,0 days 02:14:16.330000,0 days 02:14:48.462000,288,293,214,299,false,HARD,5,true,Red Bull Racing,0 days 02:13:20.412000,2023-11-26 14:14:21.537,1,1,false,,false,true,87.968,87.96799999999999
48,48,0 days 02:16:16.281000,VER,1,0 days 00:01:27.901000,49,3,,,17.664,38.259,31.978,0 days 02:15:06.126000,0 days 02:15:44.385000,0 days 02:16:16.363000,,293,215,297,false,HARD,6,true,Red Bull Racing,0 days 02:14:48.380000,2023-11-26 14:15:49.505,1,1,false,,false,true,87.901,87.90100000000001
49,49,0 days 02:17:44.321000,VER,1,0 days 00:01:28.040000,50,3,,,17.648,38.269,32.123,0 days 02:16:34.011000,0 days 02:17:12.280000,0 days 02:17:44.403000,289,292,214,298,false,HARD,7,true,Red Bull Racing,0 days 02:16:16.281000,2023-11-26 14:17:17.406,1,1,false,,false,true,88.04,88.03999999999999
50,50,0 days 02:19:12.170000,VER,1,0 days 00:01:27.849000,51,3,,,17.642,38.051,32.156,0 days 02:18:02.045000,0 days 02:18:40.096000,0 days 02:19:12.252000,288,292,214,297,false,HARD,8,true,Red Bull Racing,0 days 02:17:44.321000,2023-11-26 14:18:45.446,1,1,false,,false,true,87.849,87.84899999999999
51,51,0 days 02:20:40.021000,VER,1,0 days 00:01:27.851000,52,3,,,17.566,38.101,32.184,0 days 02:19:29.818000,0 days 02:20:07.919000,0 days 02:20:40.103000,289,293,214,298,false,HARD,9,true,Red Bull Racing,0 days 02:19:12.170000,2023-11-26 14:20:13.295,1,1,false,,false,true,87.851,87.851
52,52,0 days 02:22:07.704000,VER,1,0 days 00:01:27.683000,53,3,,,17.591,37.751,32.341,0 days 02:20:57.694000,0 days 02:21:35.445000,0 days 02:22:07.786000,290,319,214,303,false,HARD,10,true,Red Bull Racing,0 days 02:20:40.021000,2023-11-26 14:21:41.146,1,1,false,,false,true,87.683,87.68299999999999
53,53,0 days 02:23:35.217000,VER,1,0 days 00:01:27.513000,54,3,,,17.614,37.745,32.154,0 days 02:22:25.400000,0 days 02:23:03.145000,0 days 02:23:35.299000,291,292,214,322,false,HARD,11,true,Red Bull Racing,0 days 02:22:07.704000,2023-11-26 14:23:08.829,1,1,false,,false,true,87.513,87.513
54,54,0 days 02:25:03.147000,VER,1,0 days 00:01:27.930000,55,3,,,17.562,38.271,32.097,0 days 02:23:52.861000,0 days 02:24:31.132000,0 days 02:25:03.229000,289,294,216,298,false,HARD,12,true,Red Bull Racing,0 days 02:23:35.217000,2023-11-26 14:24:36.342,1,1,false,,false,true,87.93,87.93
55,55,0 days 02:26:30.874000,VER,1,0 days 00:01:27.727000,56,3,,,17.513,38.046,32.168,0 days 02:25:20.742000,0 days 02:25:58.788000,0 days 02:26:30.956000,290,295,213,299,false,HARD,13,true,Red Bull Racing,0 days 02:25:03.147000,2023-11-26 14:26:04.272,1,1,false,,false,true,87.727,87.727
56,56,0 days 02:27:58.854000,VER,1,0 days 00:01:27.980000,57,3,,,17.598,38.129,32.253,0 days 02:26:48.554000,0 days 02:27:26.683000,0 days 02:27:58.936000,,296,214,299,false,HARD,14,true,Red Bull Racing,0 days 02:26:30.874000,2023-11-26 14:27:31.999,1,1,false,,false,true,87.98,87.97999999999999
57,57,0 days 02:29:27.399000,VER,1,0 days 00:01:28.545000,58,3,,,17.59,38.071,32.884,0 days 02:28:16.526000,0 days 02:28:54.597000,0 days 02:29:27.481000,,300,203,303,false,HARD,15,true,Red Bull Racing,0 days 02:27:58.854000,2023-11-26 14:28:59.979,1,1,false,,false,true,88.545,88.545
58,58,0 days 01:03:57.894000,LEC,16,0 days 00:01:33.119000,1,1,,,,38.434,33.924,,0 days 01:03:24.222000,0 days 01:03:58.003000,287,308,212,305,false,MEDIUM,1,true,Ferrari,0 days 01:02:24.519000,2023-11-26 13:03:25.644,1,2,false,,false,false,93.119,
59,59,0 days 01:05:29.011000,LEC,16,0 days 00:01:31.117000,2,1,,,18.577,38.919,33.621,0 days 01:04:16.547000,0 days 01:04:55.466000,0 days 01:05:29.087000,277,290,212,291,true,MEDIUM,2,true,Ferrari,0 days 01:03:57.894000,2023-11-26 13:04:59.019,1,2,false,,false,true,91.117,91.117
60,60,0 days 01:06:59.511000,LEC,16,0 days 00:01:30.500000,3,1,,,18.298,38.407,33.795,0 days 01:05:47.385000,0 days 01:06:25.792000,0 days 01:06:59.587000,279,295,211,294,true,MEDIUM,3,true,Ferrari,0 days 01:05:29.011000,2023-11-26 13:06:30.136,1,2,false,,false,true,90.5,90.5
61,61,0 days 01:08:30.395000,LEC,16,0 days 00:01:30.884000,4,1,,,18.451,38.912,33.521,0 days 01:07:18.038000,0 days 01:07:56.950000,0 days 01:08:30.471000,280,293,210,302,false,MEDIUM,4,true,Ferrari,0 days 01:06:59.511000,2023-11-26 13:08:00.636,1,2,false,,false,true,90.884,90.884
62,62,0 days 01:10:00.854000,LEC,16,0 days 00:01:30.459000,5,1,,,18.459,38.584,33.416,0 days 01:08:48.930000,0 days 01:09:27.514000,0 days 01:10:00.930000,281,299,210,305,true,MEDIUM,5,true,Ferrari,0 days 01:08:30.395000,2023-11-26 13:09:31.520,1,2,false,,false,true,90.459,90.459
63,63,0 days 01:11:31.398000,LEC,16,0 days 00:01:30.544000,6,1,,,18.393,38.789,33.362,0 days 01:10:19.323000,0 days 01:10:58.112000,0 days 01:11:31.474000,283,298,210,302,false,MEDIUM,6,true,Ferrari,0 days 01:10:00.854000,2023-11-26 13:11:01.979,1,2,false,,false,true,90.544,90.544
64,64,0 days 01:13:01.771000,LEC,16,0 days 00:01:30.373000,7,1,,,18.335,38.704,33.334,0 days 01:11:49.809000,0 days 01:12:28.513000,0 days 01:13:01.847000,,298,210,304,true,MEDIUM,7,true,Ferrari,0 days 01:11:31.398000,2023-11-26 13:12:32.523,1,2,false,,false,true,90.373,90.373
65,65,0 days 01:14:32.402000,LEC,16,0 days 00:01:30.631000,8,1,,,18.321,38.892,33.418,0 days 01:13:20.168000,0 days 01:13:59.060000,0 days 01:14:32.478000,284,300,209,305,false,MEDIUM,8,true,Ferrari,0 days 01:13:01.771000,2023-11-26 13:14:02.896,1,2,false,,false,true,90.631,90.631
66,66,0 days 01:16:02.833000,LEC,16,0 days 00:01:30.431000,9,1,,,18.348,38.81,33.273,0 days 01:14:50.826000,0 days 01:15:29.636000,0 days 01:16:02.909000,286,304,209,309,false,MEDIUM,9,true,Ferrari,0 days 01:14:32.402000,2023-11-26 13:15:33.527,1,2,false,,false,true,90.431,90.431
67,67,0 days 01:17:33.442000,LEC,16,0 days 00:01:30.609000,10,1,,,18.418,38.773,33.418,0 days 01:16:21.327000,0 days 01:17:00.100000,0 days 01:17:33.518000,284,300,209,302,false,MEDIUM,10,true,Ferrari,0 days 01:16:02.833000,2023-11-26 13:17:03.958,1,2,true,TRACK LIMITS AT TURN 1 LAP 10 ,false,true,90.609,90.609
68,68,0 days 01:19:04.055000,LEC,16,0 days 00:01:30.613000,11,1,,,18.334,38.725,33.554,0 days 01:17:51.852000,0 days 01:18:30.577000,0 days 01:19:04.131000,286,304,209,308,false,MEDIUM,11,true,Ferrari,0 days 01:17:33.442000,2023-11-26 13:18:34.567,1,2,false,,false,true,90.613,90.613
69,69,0 days 01:20:34.639000,LEC,16,0 days 00:01:30.584000,12,1,,,18.364,38.85,33.37,0 days 01:19:22.495000,0 days 01:20:01.345000,0 days 01:20:34.715000,283,300,208,306,false,MEDIUM,12,true,Ferrari,0 days 01:19:04.055000,2023-11-26 13:20:05.180,1,2,false,,false,true,90.584,90.584
70,70,0 days 01:22:05.456000,LEC,16,0 days 00:01:30.817000,13,1,,,18.363,38.996,33.458,0 days 01:20:53.078000,0 days 01:21:32.074000,0 days 01:22:05.532000,285,304,207,310,false,MEDIUM,13,true,Ferrari,0 days 01:20:34.639000,2023-11-26 13:21:35.764,1,2,false,,false,true,90.817,90.817
71,71,0 days 01:23:36.027000,LEC,16,0 days 00:01:30.571000,14,1,,,18.339,38.754,33.478,0 days 01:22:23.871000,0 days 01:23:02.625000,0 days 01:23:36.103000,286,305,208,309,false,MEDIUM,14,true,Ferrari,0 days 01:22:05.456000,2023-11-26 13:23:06.581,1,2,false,,false,true,90.571,90.571
72,72,0 days 01:25:06.645000,LEC,16,0 days 00:01:30.618000,15,1,,,18.3,38.83,33.488,0 days 01:23:54.403000,0 days 01:24:33.233000,0 days 01:25:06.721000,284,299,208,304,false,MEDIUM,15,true,Ferrari,0 days 01:23:36.027000,2023-11-26 13:24:37.152,1,2,false,,false,true,90.618,90.618
73,73,0 days 01:26:37.356000,LEC,16,0 days 00:01:30.711000,16,1,,,18.28,38.862,33.569,0 days 01:25:25.001000,0 days 01:26:03.863000,0 days 01:26:37.432000,285,300,209,305,false,MEDIUM,16,true,Ferrari,0 days 01:25:06.645000,2023-11-26 13:26:07.770,1,2,false,,false,true,90.711,90.711
74,74,0 days 01:28:09.824000,LEC,16,0 days 00:01:32.468000,17,1,,0 days 01:28:08.877000,18.312,38.936,35.22,0 days 01:26:55.744000,0 days 01:27:34.680000,0 days 01:28:09.900000,283,302,,306,false,MEDIUM,17,true,Ferrari,0 days 01:26:37.356000,2023-11-26 13:27:38.481,1,1,false,,false,false,92.468,92.468
75,75,0 days 01:30:00.166000,LEC,16,0 days 00:01:50.342000,18,2,0 days 01:28:30.767000,,39.127,38.465,32.75,0 days 01:28:49.027000,0 days 01:29:27.492000,0 days 01:30:00.242000,284,296,212,299,false,HARD,1,true,Ferrari,0 days 01:28:09.824000,2023-11-26 13:29:10.949,1,5,false,,false,false,110.342,110.342
76,76,0 days 01:31:30.074000,LEC,16,0 days 00:01:29.908000,19,2,,,18.153,38.519,33.236,0 days 01:30:18.395000,0 days 01:30:56.914000,0 days 01:31:30.150000,282,298,212,302,true,HARD,2,true,Ferrari,0 days 01:30:00.166000,2023-11-26 13:31:01.291,1,5,false,,false,true,89.908,89.90799999999999
77,77,0 days 01:33:00.147000,LEC,16,0 days 00:01:30.073000,20,2,,,18.248,38.489,33.336,0 days 01:31:48.398000,0 days 01:32:26.887000,0 days 01:33:00.223000,,296,211,301,false,HARD,3,true,Ferrari,0 days 01:31:30.074000,2023-11-26 13:32:31.199,1,5,false,,false,true,90.073,90.073
78,78,0 days 01:34:29.871000,LEC,16,0 days 00:01:29.724000,21,2,,,18.176,38.279,33.269,0 days 01:33:18.399000,0 days 01:33:56.678000,0 days 01:34:29.947000,288,307,211,331,true,HARD,4,true,Ferrari,0 days 01:33:00.147000,2023-11-26 13:34:01.272,1,4,false,,false,true,89.724,89.72399999999999
79,79,0 days 01:35:59.575000,LEC,16,0 days 00:01:29.704000,22,2,,,18.236,38.393,33.075,0 days 01:34:48.183000,0 days 01:35:26.576000,0 days 01:35:59.651000,286,305,211,310,true,HARD,5,true,Ferrari,0 days 01:34:29.871000,2023-11-26 13:35:30.996,1,3,false,,false,true,89.704,89.70400000000001
80,80,0 days 01:37:29.422000,LEC,16,0 days 00:01:29.847000,23,2,,,18.289,38.525,33.033,0 days 01:36:17.940000,0 days 01:36:56.465000,0 days 01:37:29.498000,284,298,212,303,false,HARD,6,true,Ferrari,0 days 01:35:59.575000,2023-11-26 13:37:00.700,1,2,false,,false,true,89.847,89.84700000000001
